"","id","community","housing_type","gender","tenure","hhhead_relation","business_owned","business_type","primary_dw_source","reasons_primary_dw","secondary_dw_source","reasons_secondary_dw","preferred_brand","primary_water_source","secondary_water_source","payment_mode","daily_hh_water_cost","daily_hh_water_cost_phhm","coping_mechanisms","time_of_last_coping","dbl_variable","value"
"926",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","storage",150
"927",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","days_struggle",1
"928",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","years_in_community",30
"929",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","adult_count",2
"930",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","child_count",2
"931",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","hh_size",4
"932",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","rooms_in_hh",1
"933",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","density",4
"934",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","daily_dw_cost_pp",4
"935",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","storage",250
"936",104,"kg","compound_house","female","no_payment","self","yes","food","packaged","cleanliness","na","na","mid_range","piped_to_compound","na","pay_to_fetch","4.4571428571428573","2.2285714285714286","sachet_to_cook;sachet_to_bathe;closed_business;skipped_laundry","last_7_days","days_struggle",3
"937",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","years_in_community",55
"938",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","adult_count",4
"939",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","child_count",2
"940",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","hh_size",6
"941",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","rooms_in_hh",2
"942",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","density",3
"943",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","daily_dw_cost_pp",0.5
"944",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","storage",375
"945",105,"kg","compound_house","female","no_payment","self","yes","shop","piped_to_compound","taste;cultural_norms","packaged","availability;cleanliness;other","none","piped_to_compound","commercial_tap","pay_to_fetch","10.5","2.625","sachet_to_cook;skipped_cooking;skipped_bathing","last_3_days","days_struggle",0
"946",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","years_in_community",30
"947",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","adult_count",2
"948",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","child_count",4
"949",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","hh_size",6
"950",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","rooms_in_hh",1
"951",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","density",6
"952",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","daily_dw_cost_pp",0.9
"953",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","storage",0
"954",106,"kg","compound_house","female","no_payment","self","no","na","packaged","cleanliness;trustworthiness;other","commercial_tap","money","none","commercial_tap","commercial_tap","pay_to_fetch","15","7.5","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing","last_30_days","days_struggle",3
"955",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","years_in_community",55
"956",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","adult_count",4
"957",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","child_count",2
"958",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","hh_size",6
"959",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","rooms_in_hh",1
"960",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","density",6
"961",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","daily_dw_cost_pp",0.9
"962",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","storage",450
"963",107,"kg","compound_house","female","rented","self","yes","food","packaged","availability;cultural_norms","commercial_tap","availability;cleanliness","none","commercial_tap","na","pay_to_fetch","6.1714285714285717","1.5428571428571429","na","na","days_struggle",0
"964",108,"kg","compound_house","female","rented","self","yes","shop","packaged","cleanliness;other","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","1","1","sachet_to_cook;sachet_to_bathe","last_7_days","years_in_community",10
"965",108,"kg","compound_house","female","rented","self","yes","shop","packaged","cleanliness;other","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","1","1","sachet_to_cook;sachet_to_bathe","last_7_days","adult_count",1
